glottal_gap,time
0.143853668,0.6678
0.139160843,0.6679
0.134254997,0.668
0.129162426,0.6681
0.123910624,0.6682
0.118536347,0.6683
0.113083702,0.6684
0.107602875,0.6685
0.102145872,0.6686
0.096763563,0.6687
0.091336672,0.6688
0.086033854,0.6689
0.080915257,0.669
0.076015509,0.6691
0.071360404,0.6692
0.066971323,0.6693
0.062865931,0.6694
0.059058503,0.6695
0.05555906,0.6696
0.052372759,0.6697
0.049243653,0.6698
0.046027727,0.6699
0.043078225,0.67
0.040442423,0.6701
0.037706859,0.6702
0.034860532,0.6703
0.032389467,0.6704
0.029709774,0.6705
0.027247721,0.6706
0.025207251,0.6707
0.023017438,0.6708
0.021363351,0.6709
0.020320572,0.671
0.019091128,0.6711
0.018422581,0.6712
0.018503163,0.6713
0.018905027,0.6714
0.019378143,0.6715
0.020546095,0.6716
0.022542539,0.6717
0.024362381,0.6718
0.026692884,0.6719
0.029799555,0.672
0.033271744,0.6721
0.036859817,0.6722
0.041054947,0.6723
0.045775047,0.6724
0.050370175,0.6725
0.055109189,0.6726
0.060296044,0.6727
0.065879632,0.6728
